State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,46,2020,2520,2344,27-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,50.3,1781,2099,1921,07-Feb-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,55.2,1280,2080,1530,19-Sep-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,58.2,1650,2057,1975,30-Jul-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,59.3,2010,2684,2455,30-Jun-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,60.7,2100,2430,2235,16-Dec-19
Madhya Pradesh,Ujjain,Badnagar,147 Average,Cereals,0.9,1831,1950,1880,02-Dec-21
Madhya Pradesh,Ujjain,Badnagar,147 Average,Cereals,"1,725.80",1972,2275,2180,05-May-22
Madhya Pradesh,Ujjain,Badnagar,Local,Cereals,"1,244.05",1800,3100,2400,30-Apr-24
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.1,1650,2005,1800,20-Apr-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.2,1710,2021,1980,15-Nov-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.3,1880,2435,2240,23-Apr-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.4,2191,2510,2405,14-Jan-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.5,1845,2300,2240,09-Jul-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.5,1875,2200,2035,26-Mar-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,0.5,2025,2300,2260,05-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,3.3,1951,2400,2120,30-Jan-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,5,1850,2215,2040,05-Oct-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,5.5,2121,2150,2135,10-Aug-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,6.3,1700,2010,1930,23-May-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,12.8,1745,2061,1915,23-Aug-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,16.16,2771,2771,2771,22-Oct-24
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,16.44,2450,2510,2400,15-Feb-24
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,19.5,1980,2268,2090,18-Jan-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,21.5,2035,2309,2107,15-Oct-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,21.7,1991,2246,2054,15-Jan-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,25.3,1900,2401,2126,04-Dec-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,25.6,1980,2210,2010,07-Aug-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,26.1,2315,2691,2584,16-Dec-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,26.3,1720,2080,1920,16-Oct-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,27.4,2020,2549,2344,06-Oct-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,27.6,1722,2031,1992,30-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,28.8,2010,2530,2326,23-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,32.8,2222,2919,2688,15-Dec-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,33.1,1994,2220,2099,24-Oct-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,36.2,1780,2040,1978,23-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,36.4,2210,3000,2644,25-Aug-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,38.3,2070,2256,2140,28-Aug-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,39.7,1981,2232,2075,21-Sep-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,41.7,1414,1920,1498,31-Dec-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,45.4,2022,2700,2392,19-Oct-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,45.5,2010,2511,2444,21-Jul-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,47.2,1812,2058,2018,13-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,47.9,1862,2131,1975,14-Sep-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,50.2,2210,3218,2814,13-Oct-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,55.8,2010,2840,2684,09-Aug-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,58.5,2010,2502,2418,10-Jul-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,62.3,2220,2950,2791,28-Nov-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,69.3,1474,2130,1510,05-Jan-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,69.9,1100,2125,1510,16-Sep-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,71.5,2020,2581,2382,12-Oct-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,76.1,1758,2082,2012,21-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,79.9,1450,1890,1650,02-Dec-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,81.3,1719,2074,2010,09-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,83.8,1600,2250,1728,24-Feb-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,84,2095,2391,2225,13-Nov-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,90.3,2020,2425,2342,20-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,90.5,1494,1860,1620,28-Jan-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,91.1,2010,2700,2510,05-Jul-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,78.9,1424,2001,1491,24-Dec-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,79.8,1440,1980,1632,26-Nov-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,82.4,1402,1930,1698,05-Dec-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,83.27,2763,2861,2814,03-Jan-25
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,86.5,2200,2900,2495,24-Jul-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,86.7,1444,1890,1640,03-Dec-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,88.7,2131,2549,2251,01-Aug-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,89.1,1860,2420,2274,19-Jul-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,89.6,1625,1920,1720,19-Jun-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,93.9,1605,2141,1910,01-Jun-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,95.8,1780,2080,2010,16-Nov-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,99.3,1494,2080,1721,19-Jan-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,102,1625,1935,1710,18-Jun-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,108.9,2210,3006,2844,20-Nov-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,111.2,2214,3164,2844,20-Oct-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,112.6,1525,1950,1835,30-Jun-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,122.1,2018,2460,2310,02-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,127.2,1705,2069,1885,18-Jun-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,174.2,1730,2181,1960,03-Mar-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,177.3,1500,2091,1725,09-Mar-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,180.3,1660,2003,1905,08-Jul-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,334.5,2040,2300,2244,28-Feb-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,522.6,1700,2000,1926,28-May-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,563.7,1650,2041,1915,03-May-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,592.8,2080,2590,2320,02-Mar-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,717.54,2182,2554,2350,04-Mar-24
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,854.3,1800,2261,2040,20-May-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,976.26,2400,2614,2614,27-Mar-25
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,151.20",1991,2440,2272,09-May-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,330.60",1900,2275,2150,11-Mar-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,368.40",1855,2755,2465,21-Apr-23
Madhya Pradesh,Ujjain,Badnagar,Malwa Shakti,Cereals,30,2390,2410,2400,29-Mar-25
Madhya Pradesh,Ujjain,Badnagar,Malwa Shakti,Cereals,150.48,2350,2400,2400,06-Apr-25
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,32.24,2600,2600,2600,08-Aug-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,54.89,2666,2666,2666,29-Aug-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,63.65,2628,2756,2756,03-Sep-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,81.3,3126,3126,3126,14-Feb-25
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,384.56,2390,2411,2411,07-Apr-25
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,778.98,2335,2464,2500,06-Mar-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,"1,689.78",2020,2510,2510,04-Apr-25
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,"1,690.92",2400,2500,2400,11-Mar-24
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,15.4,2280,2784,2622,24-Jan-23
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,17.7,1888,2163,2020,15-Jan-22
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,25.7,1820,2268,2003,27-Aug-21
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,27.4,2018,2251,2174,15-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,27.6,1870,2180,2015,09-Feb-22
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,29.5,1760,2241,2020,05-Aug-21
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,36.4,2154,2614,2554,25-Aug-23
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,41.8,1820,2181,2120,07-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,48.9,2110,2620,2380,28-Oct-22
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,51.7,2014,2495,2324,20-Jul-23
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,55.5,1860,2171,2018,02-Feb-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,62.9,1100,2001,1490,10-Oct-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,62.9,2010,2397,2292,08-Sep-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,67.7,1520,1916,1716,23-Feb-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,67.9,1601,2080,1684,02-Feb-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,70.6,1750,2010,1980,10-Dec-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,76,1519,2194,1755,29-Aug-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,76,1840,2270,2144,14-Jul-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,84.1,1600,2075,1722,05-Feb-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,89.5,1455,2085,1600,15-Oct-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,95.8,1700,2108,1865,30-Jul-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,103.5,1814,2370,2218,25-Nov-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,104.1,2080,2767,2440,03-Jul-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,120.8,2018,2699,2384,21-Jun-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,138.2,1771,2120,1979,16-Feb-19
