Market,Year,GroupNo,SkippedCount,LearningCount,StrategyDiff,lArrival_lPrice,lArrival_hPrice,hArrival_lPrice,hArrival_hPrice
Babai,2023,4,7,21,[-0.041336018929340246, 0.01179847068547434, -0.1753414702314947, 0.20487901847536064],0.10866398107065975,0.01179847068547434,0.6746585297685053,0.20487901847536064,131025770.3164748
Babai,2024,4,7,28,[-0.002359096709536254, 0.009654509168829655, -0.15690979528520443, 0.14961438282591127],0.12264090329046375,0.009654509168829655,0.7180902047147956,0.14961438282591127,213759905.84469244
Babai,2025,4,10,35,[-0.03805784746426685, 0.010611207997662868, -0.09307253192459108, 0.12051917139119496],0.16194215253573316,0.010611207997662868,0.706927468075409,0.12051917139119496,255222065.1489084
Babai,2019,5,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2020,5,0,7,[-0.25149486757275613, -0.06141377914082809, -0.28819838589943303, 0.6011070326130172],0.11214149606360753,0.029495311768262825,0.2572561595551124,0.6011070326130172,266527874.05927986
Babai,2022,5,3,18,[0.027563421773243793, 0.002638297918742994, 0.1546894036947306, 0.47182406530020776],0.027563421773243793,0.002638297918742994,0.1546894036947306,0.47182406530020776,557867806.2000284
Babai,2023,5,3,25,[0.016483636027869036, 0.0017284992721778324, -0.4475980379433945, 0.42938590264334786],0.016483636027869036,0.0017284992721778324,0.5524019620566055,0.42938590264334786,665082373.9209716
Babai,2024,5,3,32,[-0.2915153501443518, 0.0021681782655057725, -0.04543214726410133, 0.33477931914294734],0.20848464985564816,0.0021681782655057725,0.45456785273589867,0.33477931914294734,881381361.1458287
Babai,2019,6,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2020,6,0,7,[0.0, -0.0721505046697485, -0.07533767640155599, 0.14748818107130457],0.0,0.03896060644136261,0.035773434709555116,0.9252659588490824,126118150.67926043
Babai,2021,6,0,14,[-0.14827187492269642, -0.18776411047148356, -0.025977574872888067, 0.36201356026706843],-0.14827187492269642,-0.12526411047148356,-0.025977574872888067,1.2995135602670684,716138942.6101422
Babai,2022,6,3,18,[-0.6733562554624728, 0.01108652735249918, 6.181059134781466e-05, 0.6622079175186261],0.3266437445375272,0.01108652735249918,6.181059134781466e-05,0.6622079175186261,431041421.2533823
Babai,2023,6,3,25,[0.0018003827093126127, 0.005112134803669662, -0.5622574647792071, 0.5553449472662249],0.0018003827093126127,0.005112134803669662,0.4377425352207929,0.5553449472662249,474271111.8061795
Babai,2024,6,3,32,[-0.3230529767429653, 0.008076040683020619, -0.19974029147366207, 0.5147172275336068],0.1769470232570347,0.008076040683020619,0.30025970852633793,0.5147172275336068,540121500.1666211
Babai,2019,7,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2020,7,0,7,[-0.34384574706383175, -0.04747275909668841, 0.028821677678135534, 0.3624968284823847],0.15615425293616822,0.4525272409033116,0.028821677678135534,0.3624968284823847,8975147.251894407
Babai,2021,7,1,13,[0.08822500984871197, -0.44311222998352595, 0.10261462137132861, 0.2522725987634853],0.08822500984871197,0.556887770016474,0.10261462137132861,0.2522725987634853,12608035.071343526
Babai,2022,7,3,18,[-0.4971361476315045, 0.19417086794386643, 0.08763520485805981, 0.21533007482957825],0.5028638523684955,0.19417086794386643,0.08763520485805981,0.21533007482957825,14592574.108151844
Babai,2023,7,3,25,[-0.045543231416128926, 0.06904318134266416, -0.10517308230995426, 0.08167313238341897],0.2877901019172044,0.06904318134266416,0.5614935843567124,0.08167313238341897,34762655.297086224
Babai,2024,7,3,32,[-0.37197899561641057, -0.06892207868863774, 0.3298452220179228, 0.11105585228712532],0.4613543377169228,0.09774458797802892,0.3298452220179228,0.11105585228712532,56433279.76407367
Babai,2019,8,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2020,8,0,7,[-0.5962500360547822, 0.38200113553601456, 0.03311939139156371, 0.18112950912720394],0.27874996394521784,0.5070011355360146,0.03311939139156371,0.18112950912720394,5774474.354108898
Babai,2021,8,1,13,[-0.4323659142292038, 0.2555170499290729, 0.07880513684916268, 0.09804372745096811],0.5676340857707962,0.2555170499290729,0.07880513684916268,0.09804372745096811,8882923.260995675
Babai,2022,8,2,19,[-0.3174134829680716, 0.17958768532752126, 0.06900166915495436, 0.06882412848559595],0.6825865170319284,0.17958768532752126,0.06900166915495436,0.06882412848559595,11907601.25746763
Babai,2023,8,2,26,[-0.016622706938609733, 0.12360854716735815, -0.14873785785388727, 0.04175201762513897],0.48337729306139027,0.12360854716735815,0.35126214214611273,0.04175201762513897,18235845.62062616
Babai,2024,8,2,33,[-0.2626608263486818, 0.06997610897100318, 0.1684556200546644, 0.0242290973230145],0.5944820307941753,0.06997610897100318,0.31131276291180726,0.0242290973230145,28436768.160453655
Babai,2019,9,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2020,9,0,7,[-0.35514892777718776, 0.2223161870092354, 0.0, 0.13283274076795237],0.1448510722228122,0.6223161870092354,0.0,0.23283274076795238,6421025.757468721
Babai,2021,9,1,13,[-0.5127678034060817, 0.35553592724072275, 0.016957592924616953, 0.14027428324074206],0.48723219659391825,0.35553592724072275,0.016957592924616953,0.14027428324074206,8830401.06120006
Babai,2022,9,1,20,[-0.19660831873949336, 0.2619534463799496, -0.17200882625210706, 0.10666369861165094],0.5176773955462209,0.2619534463799496,0.11370545946217864,0.10666369861165094,10631666.032012932
Babai,2023,9,1,27,[0.05738822040816871, 0.15905250127522844, -0.2833867644789488, 0.06694604279555151],0.3073882204081687,0.15905250127522844,0.4666132355210512,0.06694604279555151,15864350.978541661
Babai,2024,9,1,34,[-0.39673297202904767, 0.11093016351289837, 0.2374203500482127, 0.04838245846793683],0.6032670279709523,0.11093016351289837,0.2374203500482127,0.04838245846793683,22066591.85816182
Babai,2019,10,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2021,10,3,11,[0.23042512961240297, 0.3897700125312987, 0.0018042861883175523, 0.04564642454827021],0.23042512961240297,0.3897700125312987,0.0018042861883175523,0.04564642454827021,4591384.46090741
Babai,2022,10,3,18,[-0.21017563077913448, 0.16848588175521692, 0.02239044343636515, 0.01929930558755237],0.7898243692208655,0.16848588175521692,0.02239044343636515,0.01929930558755237,7813816.174992542
Babai,2023,10,3,25,[0.22613091590198087, -0.4844515457715137, 0.03876039507234157, 0.21956023479719128],0.22613091590198087,0.5155484542284863,0.03876039507234157,0.21956023479719128,16667041.364891078
Babai,2024,10,3,32,[-0.4821516516723181, 0.1599582625005265, 0.023540678637081324, 0.2986527105347104],0.5178483483276819,0.1599582625005265,0.023540678637081324,0.2986527105347104,24638687.36599843
Babai,2019,11,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2021,11,3,11,[0.19009553960396647, 0.33931876651840054, 0.0010560468572189726, 0.14582312468437644],0.19009553960396647,0.33931876651840054,0.0010560468572189726,0.14582312468437644,6654230.833506369
Babai,2022,11,3,18,[-0.34762191623909655, 0.24819300260179467, 0.005003437897226914, 0.09442547574007497],0.6523780837609034,0.24819300260179467,0.005003437897226914,0.09442547574007497,8810233.562859284
Babai,2023,11,3,25,[-0.26006758769279237, 0.225000912358994, 0.0033977812625241976, 0.03166889407127402],0.5177101900849854,0.3361120234701051,0.0033977812625241976,0.14278000518238512,12929712.637481133
Babai,2024,11,3,32,[-0.23060224106247101, 0.27098395455274454, -0.19458006784937, 0.1541983543590966],0.4360644256041956,0.27098395455274454,0.13875326548396333,0.1541983543590966,18171495.2543437
Babai,2019,12,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2020,12,1,6,[0.0, 0.02591986887998643, 0.0, -0.025919868879986416],0.0,0.9350107779708955,0.0,0.0649892220291045,3084090.264358688
Babai,2021,12,2,12,[-0.3797333354525273, 0.2869790400992973, 0.07235013925801552, 0.02040415609521453],0.6202666645474727,0.2869790400992973,0.07235013925801552,0.02040415609521453,6468443.807542294
Babai,2022,12,3,18,[0.007689755268288412, 0.16503500612863847, -0.20345873638522985, 0.03073397498830307],0.6076897552682884,0.16503500612863847,0.19654126361477017,0.03073397498830307,9403059.771907352
Babai,2023,12,3,25,[-0.17498644029750665, 0.1443191048004605, -0.00975165264887011, 0.0404189881459163],0.610727845416779,0.28717624765760336,0.061676918779701315,0.0404189881459163,13574949.173768096
Babai,2024,12,4,31,[0.2860206252059673, 0.21956887203155956, 0.03235917857997296, -0.5379486758174998],0.2860206252059673,0.21956887203155956,0.03235917857997296,0.4620513241825001,17728233.22330028
Babai,2019,13,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2022,13,3,18,[0.22407457467754338, 0.26432305220457125, 0.07282390118727491, 0.09711486000578562],0.22407457467754338,0.26432305220457125,0.07282390118727491,0.09711486000578562,12708372.510162618
Babai,2024,13,4,31,[0.09767033660658742, 0.29998628331220334, 0.06852521282938516, 0.18219708199169724],0.09767033660658742,0.29998628331220334,0.06852521282938516,0.18219708199169724,28858730.654213525
Babai,2019,14,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2021,14,2,12,[0.24659154711904355, 0.22860569602660952, 0.16074303692767306, 0.03633427245768159],0.24659154711904355,0.22860569602660952,0.16074303692767306,0.03633427245768159,8877544.82833205
Babai,2022,14,2,19,[-0.02445282243289243, 0.13757737278648274, -0.3179148893238496, 0.20479033897025925],0.19776939978932978,0.13757737278648274,0.4598628884539282,0.20479033897025925,13688527.759238929
Babai,2023,14,3,25,[0.10899191971346534, 0.09164531365087741, -0.0689927282924036, -0.13164450507193914],0.10899191971346534,0.3416453136508774,0.1810072717075964,0.36835549492806086,18565485.38080113
Babai,2024,14,3,32,[-0.5715827261543656, 0.22965204764685174, 0.06304697495225305, 0.27888370355526093],0.42841727384563444,0.22965204764685174,0.06304697495225305,0.27888370355526093,28903382.17580877
Babai,2019,15,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2021,15,2,12,[0.25786294120073894, 0.25764992659969504, 0.15393947204134625, 0.0009162419994855545],0.25786294120073894,0.25764992659969504,0.15393947204134625,0.0009162419994855545,8809207.50055076
Babai,2022,15,2,19,[-0.16895008695761915, 0.18443269997302864, -0.015623655855038138, 0.00014104283962867924],0.5810499130423809,0.18443269997302864,0.23437634414496186,0.00014104283962867924,11920322.305071633
Babai,2023,15,2,26,[0.16157392516989869, -0.029955040869740712, 0.08348253181028056, -0.2151014161104386],0.16157392516989869,0.39861638770168784,0.08348253181028056,0.3563271553181328,19235205.9010795
Babai,2024,15,2,33,[0.019407951192448064, -0.10906604509993884, -0.06280541465228431, 0.15246350855977492],0.21940795119244808,0.49093395490006114,0.1371945853477157,0.15246350855977492,24956074.663409222
Babai,2019,16,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2021,16,2,12,[0.29801104192241007, 0.2546269716462121, 0.09244262863425917, 0.02140033973809624],0.29801104192241007,0.2546269716462121,0.09244262863425917,0.02140033973809624,11038542.959584994
Babai,2022,16,2,19,[-0.14461929779304594, 0.14403424183984473, -0.026096571590387113, 0.0266816275435884],0.6735625203887723,0.14403424183984473,0.1557216102277947,0.0266816275435884,14801543.365164919
Babai,2023,16,2,26,[0.11713127193208023, -0.0022835482432312093, -0.12287382137148545, 0.008026097682636457],0.3671312719320802,0.2477164517567688,0.25212617862851455,0.13302609768263646,21990823.368029036
Babai,2024,16,2,33,[-0.151276334494736, -0.058052384306496396, 0.09670196259037787, 0.11262675621085451],0.5153903321719306,0.2752809490268369,0.09670196259037787,0.11262675621085451,33827230.254096046
Babai,2019,17,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Babai,2021,17,2,12,[0.34104321772283314, 0.20353301839153928, 0.0912220381515063, 0.03484594279695738],0.34104321772283314,0.20353301839153928,0.0912220381515063,0.03484594279695738,3639449.798359279
Babai,2022,17,3,18,[0.26574061634131574, 0.08535700159441223, -0.3712819902000677, 0.02018437226433973],0.5157406163413157,0.08535700159441223,0.3787180097999323,0.02018437226433973,4942172.332898334
Babai,2023,17,4,24,[0.13673979898489458, -0.04364541123005278, 0.03605749662669232, -0.12915188438153422],0.4700731323182279,0.28968792210328054,0.03605749662669232,0.2041814489517991,7641396.148102792
Babai,2024,17,6,29,[0.3778464487521893, -0.5017659203443481, 0.033464585109157986, 0.09045488648300075],0.3778464487521893,0.4982340796556519,0.033464585109157986,0.09045488648300075,9885554.517559083
Banapura,2019,0,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,0,1,6,[0.0, 0.021778312431709468, 0.0, -0.021778312431709534],0.0,1.0217783124317095,0.0,-0.021778312431709534,1306988.2067751074
Banapura,2021,0,1,13,[-0.06308379766949163, 0.1289541816196733, 0.0, -0.06587038395018169],-0.06308379766949163,1.1289541816196733,0.0,-0.06587038395018169,6253601.72939551
Banapura,2022,0,1,20,[-0.17594014244750023, -1.1077839955560318, 1.3346716992169938, -0.05094756121346153],-0.07594014244750022,-1.1077839955560318,2.2346716992169937,-0.05094756121346153,29699703.234658606
Banapura,2023,0,1,27,[0.285724189978557, -0.3378776296581544, 0.06935014356893551, -0.017196703889338614],1.2190575233118903,-0.2712109629914877,0.06935014356893551,-0.017196703889338614,12870411.282987922
Banapura,2024,0,1,34,[0.17310046895512254, -0.15697541377198357, 0.001423067419427918, -0.01754812260256712],0.8397671356217892,0.17635791956134975,0.001423067419427918,-0.01754812260256712,18146207.309558667
Banapura,2025,0,4,41,[0.2491222102947104, -0.41685741176070945, 0.10994803494758235, 0.05778716651841685],0.2491222102947104,0.5831425882392905,0.10994803494758235,0.05778716651841685,17589713.5427121
Banapura,2019,1,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,1,0,7,[0.0, 0.05146216516473823, 0.0, -0.0514621651647381],0.0,1.0514621651647382,0.0,-0.0514621651647381,1227588.4096215374
Banapura,2021,1,0,14,[-0.0853600671611739, 0.13325675355516187, -0.008775439577820333, -0.03912124681616766],-0.0853600671611739,1.1332567535551619,-0.008775439577820333,-0.03912124681616766,4736363.548866308
Banapura,2022,1,0,21,[0.58365106224394, -1.1292610279725264, 0.6182310247186161, -0.07262105899002984],1.18365106224394,-1.1292610279725264,1.0182310247186162,-0.07262105899002984,27811425.32321671
Banapura,2023,1,0,28,[-0.2824759976600252, 0.10015798211062044, 0.1783572065145057, 0.003960809034898836],0.7175240023399748,0.10015798211062044,0.1783572065145057,0.003960809034898836,12887709.071695907
Banapura,2024,1,0,35,[0.04727215842530896, -0.14957863590778764, 0.05575140412635968, 0.04655507335611865],0.7139388250919756,0.18375469742554568,0.05575140412635968,0.04655507335611865,22707777.499337234
Banapura,2025,1,3,42,[-0.27431139978515456, -0.02775511196196695, 0.14095178127701913, 0.16111473047010222],0.4949193694456147,0.20301411880726383,0.14095178127701913,0.16111473047010222,26181338.10870677
Banapura,2019,2,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,2,1,6,[-0.23337703222677794, 0.23337703222677808, 0.0, 0.0],-0.23337703222677794,1.233377032226778,0.0,0.0,1273264.3183385993
Banapura,2021,2,1,13,[-0.33825024359425715, 0.36137121141626616, 0.0, -0.023120967822009286],-0.21325024359425718,1.2363712114162662,0.0,-0.023120967822009286,5677685.699174576
Banapura,2022,2,1,20,[0.2177224575257376, -0.8846207036491227, 0.6810475537415058, -0.014149307618121176],0.756183995987276,-0.8846207036491227,1.1425860152799674,-0.014149307618121176,26494344.783877224
Banapura,2023,2,1,27,[0.01584957548359789, -0.1231203236939245, 0.11901501966212771, -0.011744271451801031],0.6825162421502645,0.2102130096394088,0.11901501966212771,-0.011744271451801031,12004146.004303483
Banapura,2024,2,1,34,[-0.12118561338449496, 0.013457431102626222, 0.11310002196060474, -0.0053718396787360775],0.878814386615505,0.013457431102626222,0.11310002196060474,-0.0053718396787360775,13494003.82313399
Banapura,2025,2,4,41,[0.028316815651887484, -0.13104053488547468, 0.1055375400131105, -0.002813820779523102],0.7651589209150453,0.1321173598513674,0.1055375400131105,-0.002813820779523102,25796519.482580002
Banapura,2020,3,1,6,[0.0929118177540229, 0.6247609560615887, 0.0, 0.006556170112230839],0.0929118177540229,0.6247609560615887,0.0,0.006556170112230839,1560420.8574225174
Banapura,2021,3,1,13,[0.379881294924436, -0.24816149543449287, -0.04586442955600703, -0.08585536993393639],1.237024152067293,-0.10530435257735002,-0.04586442955600703,-0.08585536993393639,7350266.891287141
Banapura,2022,3,1,20,[-0.5505405469531649, -0.39127020905434695, 0.8218827602610781, 0.11992799574643398],-0.16165165806427603,-0.39127020905434695,1.321882760261078,0.23103910685754508,45229431.06523618
Banapura,2023,3,1,27,[-1.0652734694592774, 0.8980208366850249, -0.061523009340478566, 0.22877564211473134],-1.0652734694592774,1.698020836685025,-0.061523009340478566,0.42877564211473135,155733686.5646709
Banapura,2024,3,1,34,[-0.46607510997826085, -0.37161795935487846, 0.9270102418741839, -0.0893171725410441],-0.08145972536287618,-0.37161795935487846,1.5423948572587993,-0.0893171725410441,184704828.41354936
Banapura,2025,3,4,41,[-0.7542595963166154, -0.17676302906554403, 1.024527673603144, -0.09350504822098292],-0.563783405840425,-0.08152493382744878,1.7388133878888583,-0.09350504822098292,397812796.90350544
Banapura,2019,4,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2021,4,7,7,[0.24804209116187628, 0.026995801848226548, 0.254098725759245, 0.16137634582619567],0.24804209116187628,0.026995801848226548,0.254098725759245,0.16137634582619567,73296615.00633033
Banapura,2022,4,7,14,[-0.19986144370337144, 0.023847595295327706, 0.06732205211209424, 0.10869179629594952],0.42513855629662856,0.023847595295327706,0.31732205211209424,0.23369179629594952,72982429.02449852
Banapura,2023,4,7,21,[-0.7667382133592008, -0.030501890824557665, 0.25589336979717325, 0.541346734386585],-0.7667382133592008,-0.030501890824557665,0.7003378142416177,1.0969022899421406,233344555.50231284
Banapura,2024,4,7,28,[-0.6819017290244721, -0.02292200845354988, 0.9619147265673382, -0.25709098908931627],-0.6819017290244721,-0.02292200845354988,1.9619147265673382,-0.25709098908931627,262345887.39917767
Banapura,2025,4,10,35,[-0.2770758228766055, 0.14595050398020182, 0.26221005028359357, -0.13108473138718982],-0.02707582287660551,0.2709505039802018,0.8872100502835936,-0.13108473138718982,220246984.20061493
Banapura,2019,5,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,5,0,7,[-0.00791826153954227, -0.0017373796941734707, -0.23204850750646966, 0.24170414874018542],-0.00791826153954227,-0.0017373796941734707,0.1965229210649589,0.8131327201687568,195241749.5710237
Banapura,2021,5,1,13,[0.20487868137187754, -0.0719031135092827, -0.649835066072861, 0.5168594982102662],0.47760595409915024,-0.0719031135092827,-0.5589259751637701,1.1532231345739026,741870792.1850159
Banapura,2022,5,3,18,[-0.6293171316967419, 0.002625393514170885, 0.15465010057632214, 0.47204163760624895],0.37068286830325814,0.002625393514170885,0.15465010057632214,0.47204163760624895,557297263.5953689
Banapura,2023,5,3,25,[-0.23571032250165322, -0.02981653527422178, -0.13052971860452606, 0.39605657638040115],-0.23571032250165322,-0.02981653527422178,0.14219755412274665,1.1233293036531284,320588258.29499793
Banapura,2024,5,3,32,[-0.0899037178725887, -0.01023701812847496, -0.3581843796154687, 0.4583251156165325],-0.0899037178725887,-0.01023701812847496,0.6418156203845313,0.4583251156165325,450987899.20719194
Banapura,2019,6,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,6,0,7,[0.0, -0.10290909281496291, -0.029482558586283264, 0.13239165140124642],0.0,-0.10290909281496291,-0.029482558586283264,1.1323916514012464,84674861.74152446
Banapura,2021,6,0,14,[-0.11902824799200461, -0.23228116722771897, -0.02348191550513503, 0.3747913307248587],-0.11902824799200461,-0.23228116722771897,-0.02348191550513503,1.3747913307248587,1760540107.9469743
Banapura,2022,6,3,18,[-0.6734667264615242, 0.01101846594103281, 6.054029511558218e-05, 0.6623877202253757],0.32653327353847583,0.01101846594103281,6.054029511558218e-05,0.6623877202253757,430763725.2423597
Banapura,2023,6,3,25,[-0.37133140472338266, -0.04708755916885288, -0.31915001478262484, 0.7375689786748604],0.08321404982207185,-0.04708755916885288,0.2263045306719206,0.7375689786748604,311561302.83808213
Banapura,2024,6,3,32,[-0.13179439176012386, -0.06148725808224431, -0.3341580635678827, 0.527439713410251],-0.13179439176012386,-0.06148725808224431,0.19917526976545066,0.9941063800769177,291841016.9613506
Banapura,2019,7,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,7,0,7,[-0.32487253945202854, -0.2938516357008575, 0.18235226845036895, 0.436371906702517],-0.32487253945202854,-0.19385163570085745,0.48235226845036894,1.036371906702517,10933897.95320813
Banapura,2021,7,1,13,[-0.2060132352062703, -0.3644358226829374, 0.49323439177685846, 0.07721466611234919],0.15112962193658686,-0.293007251254366,1.0646629632054299,0.07721466611234919,16272146.256291823
Banapura,2022,7,3,18,[-0.5032533214772925, 0.1705725192452601, 0.08910080295349623, 0.2435799992785362],0.49674667852270743,0.1705725192452601,0.08910080295349623,0.2435799992785362,12271190.013403432
Banapura,2023,7,3,25,[-0.1468376299415824, -0.395345200982659, 0.5869528265845698, -0.04476999566032865],0.4531623700584176,-0.395345200982659,0.9869528265845698,-0.04476999566032865,33760256.20693371
Banapura,2024,7,3,32,[-0.33998928180033167, -0.36077147004647897, 0.3057235096612102, 0.3950372421856],0.03501071819966833,-0.36077147004647897,0.6182235096612102,0.7075372421856,110020369.76406562
Banapura,2019,8,0,0,[0.0, 0.0, 0.0, 0.0],0.0,0.0,0.0,0.0,0.0
Banapura,2020,8,0,7,[-0.7384140692617527, 0.20032608957459197, 0.201088497008735, 0.33699948267842583],-0.7384140692617527,0.637826089574592,0.451088497008735,0.6494994826784258,9519303.193792058
